 8.77	-2.8971	6.2898
 8.78	-2.7733	7.2821
 8.79	-2.5500	6.3074
 8.80	-2.5985	5.3086
 8.81	-1.6099	5.1582
 8.82	-0.6117	5.2187
 8.83	-0.2796	6.1619
 8.84	0.7061	6.3305
 8.85	1.5791	5.9041
 8.86	2.2746	5.7445
 8.87	2.4078	5.1055
 8.88	1.9570	4.2128
 8.89	0.9754	4.0217
 8.90	-0.0246	4.0195
 8.91	0.1116	3.7296
 8.92	-0.5221	4.2275
 8.93	-1.3442	4.7969
 8.94	-1.9822	5.5670
 8.95	-1.7530	4.7737
 8.96	-0.7735	4.9756
 8.97	-0.3230	4.0828
 8.98	0.1710	4.6979
 8.99	-0.6114	5.3206
 9.00	-1.5246	4.9130
 9.01	-2.3669	4.5788
 9.02	-1.3732	4.6905
 9.03	-0.3785	4.5877
 9.04	0.5756	4.2881
 9.05	1.4538	4.7664
 9.06	1.5492	4.0413
 9.07	1.0371	4.1181
 9.08	0.7674	5.0810
 9.09	0.2339	5.9268
 9.10	-0.6450	6.4039
 9.11	-0.2415	7.1706
 9.12	-0.8590	7.9381
 9.13	-1.8554	7.8532
 9.14	-1.4324	7.2340
 9.15	-1.8650	6.5344
 9.16	-1.9110	7.1577
 9.17	-1.9943	7.9767
 9.18	-2.6538	8.7284
 9.19	-2.7991	7.7390
 9.20	-1.8298	7.4932
 9.21	-0.8554	7.2681
 9.22	0.0135	6.7733
 9.23	0.6048	6.0916
 9.24	1.1956	5.2848
 9.25	1.9810	4.8951
 9.26	2.8378	5.4108
 9.27	2.2691	4.5882
 9.28	1.4470	4.0190
 9.29	2.2800	3.5542
 9.30	2.4442	2.5678
 9.31	1.4942	2.8799
 9.32	0.5016	3.0015
 9.33	-0.3222	3.1413
 9.34	-0.9124	3.9485
 9.35	-1.9062	3.8369
 9.36	-2.7904	4.3040
 9.37	-3.7904	4.3070
 9.38	-2.8543	3.9553
 9.39	-1.8788	3.7349
 9.40	-0.9126	3.9924
 9.41	0.0303	3.6592
 9.42	1.0300	3.6349
 9.43	1.7576	3.9748
 9.44	2.6880	4.3411
 9.45	2.8875	5.1446
 9.46	2.9550	4.1469
 9.47	2.3122	3.3808
 9.48	2.3624	2.3821
 9.49	2.0654	1.4272
 9.50	1.6738	0.6739
 9.51	1.9043	0.0469
 9.52	2.1705	-0.7836
 9.53	1.5788	-1.5898
 9.54	0.5965	-1.7768
 9.55	-0.3964	-1.8962
 9.56	-1.3806	-2.0729
 9.57	-2.2939	-1.6655
 9.58	-2.6135	-0.7180
 9.59	-1.7450	-0.2223
 9.60	-2.4801	0.4557
 9.61	-3.4345	0.7541
 9.62	-3.7131	-0.2063
 9.63	-4.2585	-0.0487
 9.64	-3.3842	-0.5342
 9.65	-2.9184	-1.2491
 9.66	-3.4468	-1.4315
 9.67	-4.1614	-2.0021
 9.68	-3.7430	-2.6138
 9.69	-3.0079	-1.9358
 9.70	-3.6439	-1.1641
 9.71	-4.1280	-1.5548
 9.72	-4.7727	-2.1618
 9.73	-4.0432	-1.4779
 9.74	-3.6314	-2.3892
 9.75	-4.0582	-2.2349
 9.76	-3.4119	-1.4718
 9.77	-3.0608	-0.5355
 9.78	-3.5272	0.3162
 9.79	-3.4780	0.6922
 9.80	-3.6809	0.0579
 9.81	-3.0122	0.2288
 9.82	-2.7460	-0.1513
 9.83	-3.3346	-0.9598
 9.84	-3.1893	-1.9492
 9.85	-2.4775	-1.5660
 9.86	-1.5342	-1.2339
 9.87	-0.8672	-0.7559
 9.88	-0.8279	0.2433
 9.89	-0.4893	1.1842
 9.90	-0.2933	2.1648
 9.91	0.2551	1.3286
 9.92	0.9320	0.5925
 9.93	1.9011	0.8392
 9.94	2.5555	0.0831
 9.95	3.4552	-0.3534
 9.96	4.4223	-0.0992
 9.97	5.3623	-0.2547
 9.98	5.4393	-0.8320
 9.99	4.4420	-0.7585
10.00	3.6415	-0.1593
10.01	2.7949	0.3730
10.02	2.4266	-0.5567
10.03	3.1714	-0.9407
10.04	3.7485	-0.1240
10.05	4.3705	0.6460
10.06	3.4589	1.0572
10.07	3.4631	2.0572
10.08	2.4643	2.1071
10.09	2.0945	1.1780
10.10	1.4165	1.1495
10.11	0.7807	0.3777
10.12	-0.2191	0.3565
10.13	-0.8509	-0.4186
10.14	-1.8446	-0.5303
10.15	-2.7804	-0.2107
10.16	-3.5182	-0.8856
10.17	-3.3094	-1.8635
10.18	-2.4285	-2.1995
10.19	-2.2844	-1.2099
10.20	-1.5864	-0.4938
10.21	-1.4331	-0.4641
10.22	-0.6612	-0.8212
10.23	0.2500	-1.2332
